loan_id,update_date,servicer_name,reported_balance,reported_status,reported_rate,source_system,conflict_type,stale_flag,notes
LN0003696,2022-12-13,ServicerA,0.0,60DPD,3.581,Manual-Entry,none,0,Update from ServicerA
LN0003696,2023-01-31,ServicerE,0.0,Current,4.797,Servicer-Portal,stale_record,1,Update from ServicerB
LN0000986,2021-06-23,ServicerC,0.0,60DPD,6.506,LOS,none,0,Update from ServicerA
LN0000986,2022-12-30,ServicerD,0.0,Current,3.259,Servicer-Portal,none,0,Update from ServicerB
LN0000986,2021-08-29,ServicerE,0.0,Default,2.957,Batch-Upload,none,0,Update from ServicerB
LN0000986,2022-08-16,ServicerB,0.0,Current,5.551,Batch-Upload,rate_discrepancy,0,Update from ServicerA
LN0000986,2021-05-22,ServicerA,0.0,90DPD,4.544,Manual-Entry,none,0,Update from ServicerB
LN0007810,2022-02-23,ServicerD,126928.77,Default,5.31,Manual-Entry,stale_record,1,Update from ServicerB
LN0007810,2022-04-10,ServicerB,63628.65,90DPD,6.065,Batch-Upload,balance_mismatch,0,Update from ServicerD
LN0007810,2022-12-04,ServicerA,126928.77,Current,7.617,Batch-Upload,none,0,Update from ServicerE
LN0006519,2021-02-26,ServicerC,216116.86,Current,5.584,Batch-Upload,rate_discrepancy,0,Update from ServicerE
LN0006519,2023-02-18,ServicerB,216116.86,60DPD,5.234,Batch-Upload,rate_discrepancy,0,Update from ServicerC
LN0009238,2021-05-15,ServicerD,70663.99,Current,4.587,LOS,status_conflict,0,Update from ServicerA
LN0009238,2023-11-07,ServicerD,70663.99,Current,8.684,Manual-Entry,none,0,Update from ServicerB
LN0009484,2021-12-26,ServicerD,0.0,Default,5.397,Servicer-Portal,status_conflict,0,Update from ServicerB
LN0009484,2021-05-18,ServicerB,0.0,60DPD,4.694,Servicer-Portal,none,0,Update from ServicerC
LN0009484,2022-05-05,ServicerC,0.0,Default,6.158,LOS,none,0,Update from ServicerD
LN0009484,2021-11-25,ServicerE,0.0,30DPD,5.811,Servicer-Portal,none,0,Update from ServicerE
LN0009484,2021-05-31,ServicerA,0.0,30DPD,5.11,Batch-Upload,stale_record,1,Update from ServicerC
LN0000133,2021-05-07,ServicerC,0.0,Current,3.082,LOS,none,0,Update from ServicerC
LN0000133,2021-01-07,ServicerA,0.0,30DPD,7.811,Servicer-Portal,none,0,Update from ServicerD
LN0000133,2021-07-09,ServicerE,0.0,30DPD,6.763,Manual-Entry,rate_discrepancy,0,Update from ServicerB
LN0000133,2021-12-05,ServicerA,0.0,90DPD,7.095,LOS,balance_mismatch,0,Update from ServicerB
LN0000133,2021-10-21,ServicerD,0.0,90DPD,8.293,Batch-Upload,none,0,Update from ServicerA
LN0003547,2023-08-20,ServicerD,0.0,Current,5.33,Manual-Entry,none,0,Update from ServicerB
LN0003547,2023-01-20,ServicerC,0.0,90DPD,4.386,Manual-Entry,rate_discrepancy,0,Update from ServicerE
LN0008380,2022-03-20,ServicerD,0.0,Default,9.575,LOS,status_conflict,0,Update from ServicerE
LN0008380,2021-10-06,ServicerC,0.0,90DPD,7.267,Manual-Entry,none,0,Update from ServicerB
LN0008380,2021-07-08,ServicerE,0.0,60DPD,2.1,Servicer-Portal,none,0,Update from ServicerC
LN0008380,2023-03-09,ServicerA,0.0,90DPD,5.533,LOS,none,0,Update from ServicerA
LN0008380,2021-09-09,ServicerB,0.0,30DPD,7.086,LOS,balance_mismatch,0,Update from ServicerD
LN0008380,2022-03-11,ServicerE,0.0,Default,4.809,LOS,status_conflict,0,Update from ServicerB
LN0003787,2021-12-27,ServicerB,0.0,Current,4.782,Batch-Upload,stale_record,1,Update from ServicerB
LN0005203,2022-01-16,ServicerB,306904.78,60DPD,7.739,Batch-Upload,none,0,Update from ServicerD
LN0001840,2021-09-17,ServicerB,210676.9,30DPD,2.91,LOS,status_conflict,0,Update from ServicerA
LN0001840,2021-10-23,ServicerE,210676.9,90DPD,5.834,Manual-Entry,status_conflict,0,Update from ServicerD
LN0001840,2023-01-18,ServicerC,210676.9,60DPD,3.864,Batch-Upload,rate_discrepancy,0,Update from ServicerA
LN0001840,2023-08-21,ServicerB,210676.9,Default,3.707,Manual-Entry,rate_discrepancy,0,Update from ServicerC
LN0001840,2023-10-26,ServicerE,210676.9,Current,2.944,Servicer-Portal,none,0,Update from ServicerE
LN0001840,2023-01-27,ServicerA,250478.37,90DPD,5.675,Batch-Upload,balance_mismatch,0,Update from ServicerA
LN0002246,2022-10-12,ServicerE,0.0,Current,6.119,Manual-Entry,balance_mismatch,0,Update from ServicerD
LN0002246,2022-02-21,ServicerA,0.0,60DPD,5.282,Batch-Upload,rate_discrepancy,0,Update from ServicerB
LN0002246,2023-10-19,ServicerA,0.0,Default,6.96,Batch-Upload,balance_mismatch,0,Update from ServicerD
LN0002246,2021-12-07,ServicerB,0.0,90DPD,4.784,Batch-Upload,balance_mismatch,0,Update from ServicerB
LN0008881,2022-08-30,ServicerE,157884.61,60DPD,5.711,Manual-Entry,balance_mismatch,0,Update from ServicerD
LN0008881,2021-05-30,ServicerE,296107.17,90DPD,5.281,Batch-Upload,none,0,Update from ServicerA
LN0002612,2021-06-28,ServicerA,164598.49,90DPD,6.714,Batch-Upload,stale_record,1,Update from ServicerD
LN0002612,2023-04-09,ServicerA,164598.49,Default,6.656,Manual-Entry,status_conflict,0,Update from ServicerA
LN0001649,2021-03-13,ServicerC,285197.44,Default,6.833,Manual-Entry,none,0,Update from ServicerC
LN0007285,2023-06-27,ServicerB,131826.29,Current,6.53,Servicer-Portal,none,0,Update from ServicerA
LN0007285,2023-11-19,ServicerE,131826.29,30DPD,5.494,Servicer-Portal,none,0,Update from ServicerC
LN0007285,2021-09-09,ServicerB,131826.29,60DPD,5.925,Manual-Entry,none,0,Update from ServicerB
LN0007285,2023-01-31,ServicerA,131826.29,60DPD,5.689,Servicer-Portal,none,0,Update from ServicerC
LN0007285,2023-06-09,ServicerC,131826.29,Current,4.689,LOS,none,0,Update from ServicerB
LN0001413,2021-09-04,ServicerA,299286.96,Current,9.786,Batch-Upload,none,0,Update from ServicerD
LN0001413,2023-05-11,ServicerC,299286.96,90DPD,5.297,Manual-Entry,none,0,Update from ServicerB
LN0001413,2023-08-09,ServicerE,299286.96,Default,4.819,Batch-Upload,status_conflict,0,Update from ServicerE
LN0001413,2023-03-12,ServicerD,299286.96,90DPD,3.003,Manual-Entry,status_conflict,0,Update from ServicerD
LN0001413,2022-07-10,ServicerE,299286.96,30DPD,4.41,LOS,stale_record,1,Update from ServicerA
LN0001413,2023-01-27,ServicerA,299286.96,30DPD,6.667,Servicer-Portal,status_conflict,0,Update from ServicerE
LN0009616,2022-01-28,ServicerB,73975.45,Current,8.423,LOS,stale_record,1,Update from ServicerE
LN0004613,2021-05-09,ServicerB,65124.57,Current,6.58,Manual-Entry,none,0,Update from ServicerE
LN0004613,2022-06-02,ServicerB,65124.57,Current,3.341,Servicer-Portal,none,0,Update from ServicerC
LN0004613,2021-04-23,ServicerA,65124.57,30DPD,5.695,LOS,none,0,Update from ServicerD
LN0004613,2021-08-27,ServicerC,86292.7,60DPD,5.591,LOS,balance_mismatch,0,Update from ServicerA
LN0004613,2023-03-23,ServicerD,65124.57,60DPD,7.258,LOS,rate_discrepancy,0,Update from ServicerE
LN0000599,2021-11-09,ServicerA,163523.27,Default,4.304,Servicer-Portal,stale_record,1,Update from ServicerB
LN0000599,2022-04-25,ServicerE,163523.27,60DPD,4.164,Manual-Entry,none,0,Update from ServicerE
LN0000599,2021-09-16,ServicerD,163523.27,30DPD,6.137,LOS,rate_discrepancy,0,Update from ServicerA
LN0003806,2021-03-14,ServicerA,0.0,Current,3.873,Servicer-Portal,status_conflict,0,Update from ServicerA
LN0003806,2022-01-30,ServicerB,0.0,Current,7.546,Batch-Upload,none,0,Update from ServicerC
LN0001933,2021-01-08,ServicerB,0.0,Default,5.329,LOS,none,0,Update from ServicerD
LN0003232,2022-11-26,ServicerA,159687.19,60DPD,6.151,Manual-Entry,none,0,Update from ServicerC
LN0003232,2023-11-27,ServicerC,159687.19,Current,8.023,LOS,none,0,Update from ServicerD
LN0003232,2023-04-15,ServicerE,159687.19,Default,8.735,Manual-Entry,none,0,Update from ServicerE
LN0003232,2023-05-14,ServicerD,159687.19,60DPD,4.707,LOS,none,0,Update from ServicerD
LN0003232,2021-08-25,ServicerB,176072.25,Default,5.104,LOS,balance_mismatch,0,Update from ServicerE
LN0000422,2021-02-16,ServicerB,0.0,30DPD,3.248,Servicer-Portal,rate_discrepancy,0,Update from ServicerB
LN0000422,2023-05-22,ServicerD,0.0,Default,5.479,LOS,stale_record,1,Update from ServicerD
LN0000422,2023-03-10,ServicerA,0.0,90DPD,7.719,LOS,none,0,Update from ServicerE
LN0000422,2023-01-13,ServicerC,0.0,Current,6.68,Batch-Upload,none,0,Update from ServicerA
LN0003631,2021-03-11,ServicerD,123005.11,30DPD,4.586,Servicer-Portal,status_conflict,0,Update from ServicerA
LN0002783,2023-04-08,ServicerE,0.0,90DPD,6.816,Batch-Upload,none,0,Update from ServicerB
LN0002783,2022-11-07,ServicerD,0.0,30DPD,8.275,Servicer-Portal,none,0,Update from ServicerD
LN0003361,2022-02-16,ServicerE,90927.69,Default,6.1,Batch-Upload,stale_record,1,Update from ServicerA
LN0003361,2021-12-11,ServicerB,90927.69,60DPD,5.031,Batch-Upload,none,0,Update from ServicerD
LN0003361,2022-01-09,ServicerE,90927.69,90DPD,4.829,Servicer-Portal,none,0,Update from ServicerE
LN0003361,2023-11-25,ServicerE,90927.69,90DPD,6.853,LOS,none,0,Update from ServicerE
LN0003361,2021-02-27,ServicerE,90927.69,60DPD,7.49,Batch-Upload,none,0,Update from ServicerE
LN0003361,2023-02-27,ServicerA,90927.69,60DPD,4.969,Batch-Upload,rate_discrepancy,0,Update from ServicerB
LN0003076,2022-11-09,ServicerD,0.0,30DPD,6.4,Manual-Entry,none,0,Update from ServicerC
LN0003076,2023-01-22,ServicerE,0.0,90DPD,5.727,Manual-Entry,stale_record,1,Update from ServicerD
LN0003076,2022-06-09,ServicerE,0.0,30DPD,3.312,Batch-Upload,none,0,Update from ServicerE
LN0003076,2022-07-30,ServicerA,0.0,Default,4.639,Batch-Upload,stale_record,1,Update from ServicerE
LN0004399,2023-11-18,ServicerE,185921.61,Default,3.616,Batch-Upload,none,0,Update from ServicerD
LN0004399,2023-11-15,ServicerE,185921.61,Default,2.628,Servicer-Portal,stale_record,1,Update from ServicerC
LN0004399,2022-01-14,ServicerA,323305.59,Default,4.683,Manual-Entry,balance_mismatch,0,Update from ServicerD
LN0002309,2021-04-18,ServicerB,0.0,90DPD,5.116,Batch-Upload,balance_mismatch,0,Update from ServicerA
LN0002309,2021-08-14,ServicerB,0.0,30DPD,4.328,LOS,none,0,Update from ServicerE
LN0002309,2023-04-28,ServicerA,0.0,Current,3.775,Manual-Entry,balance_mismatch,0,Update from ServicerA
LN0002309,2022-05-11,ServicerA,0.0,Current,5.723,Manual-Entry,none,0,Update from ServicerE
LN0002309,2022-03-16,ServicerD,0.0,90DPD,5.525,LOS,balance_mismatch,0,Update from ServicerE
LN0002309,2023-12-13,ServicerC,0.0,Current,6.86,Batch-Upload,balance_mismatch,0,Update from ServicerB
LN0005895,2022-11-13,ServicerB,148214.4,90DPD,4.32,Batch-Upload,none,0,Update from ServicerC
LN0005895,2023-02-16,ServicerE,162105.11,60DPD,5.809,Servicer-Portal,balance_mismatch,0,Update from ServicerE
LN0005895,2023-12-05,ServicerA,148214.4,30DPD,3.338,Servicer-Portal,rate_discrepancy,0,Update from ServicerD
LN0005895,2023-07-02,ServicerD,148214.4,90DPD,4.889,LOS,stale_record,1,Update from ServicerB
LN0005895,2022-09-15,ServicerD,198971.24,30DPD,6.036,Servicer-Portal,balance_mismatch,0,Update from ServicerC
LN0005895,2021-11-22,ServicerD,199049.86,Default,7.842,Manual-Entry,balance_mismatch,0,Update from ServicerD
LN0002087,2022-10-06,ServicerB,0.0,Default,6.724,Servicer-Portal,balance_mismatch,0,Update from ServicerC
LN0002087,2021-05-04,ServicerD,0.0,60DPD,5.303,LOS,status_conflict,0,Update from ServicerA
LN0002087,2023-08-10,ServicerB,0.0,60DPD,8.384,Manual-Entry,none,0,Update from ServicerE
LN0002087,2021-09-13,ServicerC,0.0,60DPD,6.002,LOS,status_conflict,0,Update from ServicerD
LN0002087,2023-02-20,ServicerC,0.0,Default,7.014,Batch-Upload,balance_mismatch,0,Update from ServicerB
LN0002087,2023-03-20,ServicerB,0.0,30DPD,4.541,Servicer-Portal,stale_record,1,Update from ServicerB
LN0003382,2023-01-29,ServicerD,122754.15,Default,5.405,Batch-Upload,rate_discrepancy,0,Update from ServicerC
LN0003382,2022-08-08,ServicerA,122754.15,90DPD,4.951,Servicer-Portal,none,0,Update from ServicerE
LN0003382,2022-01-04,ServicerB,122754.15,60DPD,8.823,LOS,status_conflict,0,Update from ServicerE
LN0008618,2021-03-08,ServicerE,119313.42,60DPD,3.206,Batch-Upload,rate_discrepancy,0,Update from ServicerD
LN0008618,2023-11-05,ServicerA,119313.42,60DPD,2.757,Manual-Entry,none,0,Update from ServicerD
LN0008618,2023-01-01,ServicerD,148478.66,Current,5.343,Manual-Entry,balance_mismatch,0,Update from ServicerB
LN0005747,2023-04-20,ServicerB,0.0,90DPD,4.067,LOS,stale_record,1,Update from ServicerE
LN0005747,2022-10-04,ServicerD,0.0,30DPD,5.767,Servicer-Portal,stale_record,1,Update from ServicerC
LN0006823,2022-05-04,ServicerB,358356.55,30DPD,5.229,Manual-Entry,none,0,Update from ServicerD
LN0006823,2021-08-15,ServicerB,358356.55,Default,6.88,Batch-Upload,none,0,Update from ServicerC
LN0006823,2023-12-17,ServicerD,358356.55,60DPD,7.534,Servicer-Portal,stale_record,1,Update from ServicerC
LN0002723,2021-06-24,ServicerD,140897.13,30DPD,6.387,Batch-Upload,stale_record,1,Update from ServicerE
LN0002723,2023-03-19,ServicerB,140897.13,Current,4.498,Servicer-Portal,rate_discrepancy,0,Update from ServicerE
LN0009392,2022-02-20,ServicerC,620549.6,60DPD,6.139,Servicer-Portal,balance_mismatch,0,Update from ServicerD
LN0009392,2021-12-27,ServicerB,332462.1,90DPD,4.928,Servicer-Portal,stale_record,1,Update from ServicerC
LN0009392,2022-01-28,ServicerB,332462.1,30DPD,5.338,Batch-Upload,stale_record,1,Update from ServicerB
LN0001622,2023-11-19,ServicerB,106062.43,Current,5.539,Batch-Upload,stale_record,1,Update from ServicerD
LN0001622,2023-03-19,ServicerB,80431.2,Current,4.717,Manual-Entry,balance_mismatch,0,Update from ServicerC
LN0001622,2023-03-05,ServicerA,106062.43,60DPD,5.611,LOS,none,0,Update from ServicerD
LN0001622,2021-03-03,ServicerE,106062.43,90DPD,5.098,Batch-Upload,none,0,Update from ServicerA
LN0001622,2022-12-21,ServicerC,106062.43,90DPD,3.947,Servicer-Portal,status_conflict,0,Update from ServicerC
LN0001622,2021-06-12,ServicerE,106062.43,30DPD,7.122,Servicer-Portal,none,0,Update from ServicerA
LN0008586,2021-02-12,ServicerD,100203.25,30DPD,7.372,Manual-Entry,none,0,Update from ServicerD
LN0008586,2023-11-16,ServicerA,103762.04,90DPD,6.737,Manual-Entry,balance_mismatch,0,Update from ServicerB
LN0008586,2023-12-14,ServicerE,100203.25,Current,5.739,LOS,none,0,Update from ServicerC
LN0008586,2021-06-01,ServicerA,100203.25,Default,6.324,LOS,stale_record,1,Update from ServicerB
LN0008586,2022-05-29,ServicerA,131482.3,30DPD,6.913,LOS,balance_mismatch,0,Update from ServicerA
LN0007272,2022-12-16,ServicerD,65876.23,30DPD,3.117,Servicer-Portal,stale_record,1,Update from ServicerE
LN0007272,2023-11-30,ServicerD,65876.23,90DPD,6.685,Servicer-Portal,stale_record,1,Update from ServicerC
LN0007272,2021-10-30,ServicerA,65876.23,90DPD,4.557,Manual-Entry,none,0,Update from ServicerA
LN0007272,2021-04-22,ServicerB,65876.23,90DPD,4.263,Manual-Entry,none,0,Update from ServicerE
LN0007272,2021-10-21,ServicerC,65876.23,90DPD,4.623,Servicer-Portal,rate_discrepancy,0,Update from ServicerD
LN0009935,2023-02-12,ServicerD,77325.45,Default,7.725,LOS,none,0,Update from ServicerC
LN0009935,2021-06-25,ServicerD,117944.0,30DPD,7.636,Servicer-Portal,balance_mismatch,0,Update from ServicerE
LN0009935,2022-11-02,ServicerD,77325.45,Default,6.762,Batch-Upload,stale_record,1,Update from ServicerC
LN0009935,2021-10-17,ServicerA,77325.45,Default,6.669,Manual-Entry,rate_discrepancy,0,Update from ServicerB
LN0009935,2021-10-26,ServicerB,77325.45,Default,1.882,LOS,none,0,Update from ServicerD
LN0009935,2021-07-08,ServicerE,119179.77,30DPD,6.273,Batch-Upload,balance_mismatch,0,Update from ServicerB
LN0002933,2022-03-21,ServicerE,169502.64,60DPD,6.301,LOS,balance_mismatch,0,Update from ServicerD
LN0002933,2022-09-30,ServicerC,148831.71,60DPD,5.928,Manual-Entry,rate_discrepancy,0,Update from ServicerB
LN0002933,2021-07-31,ServicerE,148831.71,Default,2.407,Servicer-Portal,rate_discrepancy,0,Update from ServicerB
LN0002933,2021-01-01,ServicerA,148831.71,90DPD,5.091,LOS,none,0,Update from ServicerE
LN0001762,2023-09-07,ServicerD,0.0,30DPD,3.925,LOS,stale_record,1,Update from ServicerD
LN0001762,2021-08-24,ServicerE,0.0,90DPD,4.582,LOS,status_conflict,0,Update from ServicerA
LN0001762,2022-09-28,ServicerE,0.0,90DPD,5.098,LOS,none,0,Update from ServicerA
LN0001762,2023-07-05,ServicerA,0.0,Current,5.121,LOS,balance_mismatch,0,Update from ServicerE
LN0000770,2021-11-02,ServicerE,625166.45,30DPD,7.042,LOS,balance_mismatch,0,Update from ServicerC
LN0000770,2021-07-03,ServicerC,375784.14,90DPD,4.718,Batch-Upload,none,0,Update from ServicerB
LN0004669,2023-01-24,ServicerC,218585.1,90DPD,5.996,LOS,status_conflict,0,Update from ServicerE
LN0004669,2023-09-05,ServicerC,218585.1,Current,4.787,LOS,stale_record,1,Update from ServicerB
LN0006318,2022-02-01,ServicerB,0.0,30DPD,7.861,Servicer-Portal,stale_record,1,Update from ServicerA
LN0006318,2022-08-20,ServicerB,0.0,Default,5.89,Batch-Upload,balance_mismatch,0,Update from ServicerD
LN0006318,2023-04-22,ServicerE,0.0,Default,5.838,Servicer-Portal,stale_record,1,Update from ServicerD
LN0006318,2021-12-12,ServicerE,0.0,30DPD,6.286,Servicer-Portal,none,0,Update from ServicerD
LN0006318,2022-08-01,ServicerC,0.0,Current,5.201,Manual-Entry,rate_discrepancy,0,Update from ServicerC
LN0000870,2022-05-07,ServicerD,271005.39,30DPD,6.737,LOS,none,0,Update from ServicerD
LN0000870,2022-08-28,ServicerD,271005.39,Default,4.001,Servicer-Portal,none,0,Update from ServicerB
LN0000870,2021-05-06,ServicerB,271005.39,Default,5.065,Manual-Entry,none,0,Update from ServicerC
LN0000870,2021-11-30,ServicerA,271005.39,Current,3.532,Batch-Upload,status_conflict,0,Update from ServicerD
LN0009572,2021-09-29,ServicerA,137082.88,30DPD,4.368,LOS,none,0,Update from ServicerE
LN0009572,2022-01-17,ServicerD,137082.88,60DPD,6.077,Manual-Entry,stale_record,1,Update from ServicerE
LN0009572,2021-10-27,ServicerB,137082.88,Default,3.767,Batch-Upload,stale_record,1,Update from ServicerD
LN0000807,2021-12-26,ServicerE,0.0,30DPD,2.049,LOS,stale_record,1,Update from ServicerA
LN0006572,2023-04-05,ServicerE,149945.95,Current,6.061,Manual-Entry,balance_mismatch,0,Update from ServicerB
LN0006572,2023-04-09,ServicerB,141703.31,Current,5.218,Manual-Entry,balance_mismatch,0,Update from ServicerC
LN0006572,2023-12-14,ServicerB,86581.48,Default,6.046,Servicer-Portal,stale_record,1,Update from ServicerA
LN0006572,2022-06-03,ServicerA,86581.48,90DPD,6.301,Manual-Entry,none,0,Update from ServicerA
LN0006572,2021-08-24,ServicerC,86581.48,90DPD,6.561,Servicer-Portal,none,0,Update from ServicerA
LN0003813,2023-03-07,ServicerC,123118.72,90DPD,6.06,Manual-Entry,none,0,Update from ServicerA
LN0003813,2021-07-16,ServicerE,123118.72,Default,5.44,Manual-Entry,none,0,Update from ServicerB
LN0003311,2023-02-14,ServicerC,0.0,90DPD,7.011,LOS,balance_mismatch,0,Update from ServicerA
LN0007974,2022-11-23,ServicerB,80858.97,Default,4.243,Batch-Upload,balance_mismatch,0,Update from ServicerB
LN0007974,2023-09-10,ServicerB,59792.58,60DPD,4.044,Servicer-Portal,status_conflict,0,Update from ServicerA
LN0007974,2021-02-21,ServicerE,110369.24,60DPD,6.014,Batch-Upload,balance_mismatch,0,Update from ServicerD
LN0008427,2021-12-10,ServicerB,0.0,30DPD,4.636,Servicer-Portal,none,0,Update from ServicerA
LN0003393,2021-06-23,ServicerE,0.0,60DPD,3.264,LOS,stale_record,1,Update from ServicerA
LN0003393,2021-12-18,ServicerD,0.0,90DPD,6.391,Manual-Entry,stale_record,1,Update from ServicerA
LN0000097,2021-03-14,ServicerD,44435.5,60DPD,6.136,Manual-Entry,status_conflict,0,Update from ServicerE
LN0000097,2023-12-14,ServicerC,61819.25,90DPD,7.008,Manual-Entry,balance_mismatch,0,Update from ServicerD
LN0008397,2023-01-17,ServicerA,63389.9,60DPD,6.069,Manual-Entry,status_conflict,0,Update from ServicerD
LN0008397,2022-06-08,ServicerA,63389.9,90DPD,7.433,Manual-Entry,rate_discrepancy,0,Update from ServicerB
LN0008397,2021-07-15,ServicerD,63389.9,30DPD,6.249,Manual-Entry,stale_record,1,Update from ServicerE
LN0001955,2023-07-10,ServicerC,338502.12,Default,6.03,Batch-Upload,rate_discrepancy,0,Update from ServicerD
LN0001955,2021-06-07,ServicerD,338502.12,Current,4.762,Servicer-Portal,status_conflict,0,Update from ServicerE
LN0002102,2022-07-02,ServicerB,103056.89,90DPD,7.746,Batch-Upload,rate_discrepancy,0,Update from ServicerA
LN0002102,2023-12-07,ServicerD,103056.89,60DPD,5.847,Servicer-Portal,rate_discrepancy,0,Update from ServicerA
LN0002102,2023-03-28,ServicerA,103056.89,90DPD,7.991,Batch-Upload,none,0,Update from ServicerD
LN0002102,2022-02-23,ServicerD,103056.89,Current,3.588,Servicer-Portal,rate_discrepancy,0,Update from ServicerB
LN0002102,2023-08-06,ServicerA,103056.89,Current,5.52,LOS,none,0,Update from ServicerB
LN0002102,2021-07-29,ServicerA,103056.89,Default,2.412,Batch-Upload,none,0,Update from ServicerB
LN0002101,2023-10-16,ServicerE,195158.76,Current,8.272,LOS,stale_record,1,Update from ServicerD
LN0002101,2023-03-27,ServicerB,195158.76,Current,6.678,LOS,status_conflict,0,Update from ServicerE
LN0005764,2023-10-24,ServicerD,0.0,Current,6.883,Batch-Upload,rate_discrepancy,0,Update from ServicerC
LN0005764,2023-11-14,ServicerE,0.0,60DPD,6.642,Servicer-Portal,none,0,Update from ServicerC
LN0005764,2023-03-30,ServicerA,0.0,90DPD,5.935,LOS,rate_discrepancy,0,Update from ServicerB
LN0005764,2021-01-02,ServicerA,0.0,90DPD,4.955,LOS,rate_discrepancy,0,Update from ServicerA
LN0005764,2021-09-25,ServicerD,0.0,30DPD,4.566,Batch-Upload,none,0,Update from ServicerA
LN0005764,2022-05-09,ServicerB,0.0,60DPD,5.497,LOS,none,0,Update from ServicerC
LN0006739,2023-04-06,ServicerA,0.0,60DPD,3.199,LOS,none,0,Update from ServicerE
LN0006739,2022-01-27,ServicerE,0.0,Default,6.537,Batch-Upload,stale_record,1,Update from ServicerB
LN0009360,2022-07-28,ServicerE,0.0,Current,2.828,LOS,rate_discrepancy,0,Update from ServicerE
LN0009360,2022-08-21,ServicerB,0.0,Default,2.583,Manual-Entry,rate_discrepancy,0,Update from ServicerD
LN0009360,2022-05-09,ServicerA,0.0,Current,5.104,Batch-Upload,stale_record,1,Update from ServicerD
LN0009360,2023-03-02,ServicerA,0.0,Current,5.518,Manual-Entry,balance_mismatch,0,Update from ServicerD
LN0005038,2021-01-06,ServicerC,98728.97,Current,4.402,Servicer-Portal,none,0,Update from ServicerC
LN0002497,2022-01-25,ServicerC,281343.76,30DPD,4.484,Manual-Entry,none,0,Update from ServicerE
LN0003451,2021-01-03,ServicerD,126963.51,60DPD,4.096,Batch-Upload,balance_mismatch,0,Update from ServicerE
LN0003451,2021-01-27,ServicerC,209451.19,Default,3.477,Servicer-Portal,rate_discrepancy,0,Update from ServicerB
LN0003451,2023-01-07,ServicerE,209451.19,Default,4.479,Servicer-Portal,none,0,Update from ServicerC
LN0002939,2023-09-28,ServicerC,170926.68,30DPD,6.066,Servicer-Portal,rate_discrepancy,0,Update from ServicerB
LN0002939,2021-12-24,ServicerD,170926.68,60DPD,4.56,LOS,stale_record,1,Update from ServicerB
LN0002939,2022-10-17,ServicerA,170926.68,Current,5.456,Manual-Entry,status_conflict,0,Update from ServicerA
LN0002939,2021-08-06,ServicerE,170926.68,60DPD,3.424,LOS,stale_record,1,Update from ServicerD
LN0007596,2023-05-04,ServicerB,228334.1,60DPD,2.408,Servicer-Portal,stale_record,1,Update from ServicerE
LN0007596,2022-06-12,ServicerE,228334.1,Current,8.281,Servicer-Portal,none,0,Update from ServicerC
LN0004835,2022-08-13,ServicerA,0.0,90DPD,3.367,Batch-Upload,balance_mismatch,0,Update from ServicerD
LN0004835,2023-09-25,ServicerB,0.0,Current,6.315,Servicer-Portal,stale_record,1,Update from ServicerA
LN0004835,2021-10-25,ServicerB,0.0,Default,4.31,LOS,status_conflict,0,Update from ServicerB
LN0004835,2021-09-13,ServicerA,0.0,Current,5.343,Batch-Upload,stale_record,1,Update from ServicerD
LN0004835,2021-10-23,ServicerE,0.0,Default,4.576,Servicer-Portal,stale_record,1,Update from ServicerB
LN0004835,2022-10-09,ServicerD,0.0,Default,6.917,Manual-Entry,rate_discrepancy,0,Update from ServicerD
LN0002697,2021-11-02,ServicerC,0.0,90DPD,5.899,Batch-Upload,stale_record,1,Update from ServicerB
LN0002073,2022-07-10,ServicerE,592339.14,Current,5.516,LOS,balance_mismatch,0,Update from ServicerA
LN0002073,2023-08-21,ServicerD,404778.07,30DPD,5.642,LOS,none,0,Update from ServicerC
LN0002073,2023-06-14,ServicerD,404778.07,30DPD,6.621,Batch-Upload,none,0,Update from ServicerD
LN0002073,2022-12-21,ServicerD,404778.07,Default,8.216,LOS,none,0,Update from ServicerE
LN0002073,2022-10-18,ServicerD,223183.3,Current,8.087,Manual-Entry,balance_mismatch,0,Update from ServicerB
LN0001262,2022-04-09,ServicerD,118501.73,30DPD,3.246,LOS,none,0,Update from ServicerA
LN0001481,2023-09-21,ServicerD,66562.01,90DPD,6.507,Batch-Upload,none,0,Update from ServicerC
LN0001481,2023-08-03,ServicerE,66562.01,Default,5.707,Manual-Entry,none,0,Update from ServicerA
LN0002455,2022-05-22,ServicerA,263452.76,Current,4.542,LOS,none,0,Update from ServicerD
LN0002455,2023-08-25,ServicerB,263452.76,30DPD,3.532,Servicer-Portal,none,0,Update from ServicerA
LN0002455,2021-03-04,ServicerB,263452.76,60DPD,4.215,Batch-Upload,none,0,Update from ServicerD
LN0002762,2021-06-20,ServicerE,0.0,Default,5.883,Manual-Entry,none,0,Update from ServicerB
LN0002762,2023-06-17,ServicerA,0.0,Default,3.882,LOS,balance_mismatch,0,Update from ServicerC
LN0002762,2021-08-16,ServicerC,0.0,30DPD,4.431,Manual-Entry,none,0,Update from ServicerD
LN0002762,2021-06-29,ServicerA,0.0,60DPD,5.537,Manual-Entry,none,0,Update from ServicerD
LN0003574,2022-08-18,ServicerD,310389.18,Current,6.037,Servicer-Portal,stale_record,1,Update from ServicerA
LN0003574,2021-07-12,ServicerC,310389.18,Current,4.943,LOS,none,0,Update from ServicerA
